ts,st1MPSI,st2MPSI,thermo1C,thermo2C,stateByte,timeSinceBoot,relayStatusByte,timeSinceCalibration
1714167217197531,1041,-109,11.0,24.0,4,2794334202,0,885404639
1714167217352495,1041,-109,11.0,24.0,4,2794489167,0,885559604
1714167217512540,1041,-109,11.0,24.0,4,2794649212,0,885719649
1714167217672492,1096,-109,10.0,25.0,4,2794809165,0,885879602
1714167217832540,1096,-109,11.0,25.0,4,2794969209,0,886039646
1714167217992855,1151,-109,8.0,24.0,4,2795129524,0,886199961
1714167218350476,1151,-109,11.0,24.0,4,2795487164,0,886557601
1714167218555541,1206,-109,8.0,25.0,4,2795692214,0,886762651
1714167218715499,1206,-109,11.0,25.0,4,2795852172,0,886922609
1714167218815539,1261,-109,12.0,24.0,4,2795952212,0,887022649
1714167218975571,1206,-109,11.0,25.0,4,2796112231,0,887182668
1714167219136493,1261,-109,11.0,24.0,4,2796273165,0,887343602
1714167219346760,1261,-109,12.0,24.0,4,2796483430,0,887553867
1714167219603482,1316,-109,10.0,24.0,4,2796740168,0,887810605
1714167220118536,1370,-109,12.0,24.0,4,2797255208,0,888325645
1714167220438493,1425,-109,11.0,24.0,4,2797575165,0,888645602
1714167220598753,1425,-109,11.0,24.0,4,2797735425,0,888805862
1714167220751489,1425,-109,11.0,24.0,4,2797888162,0,888958599
1714167220961492,1425,-109,11.0,24.0,4,2798098163,0,889168600
1714167221216476,1425,-109,12.0,24.0,4,2798353164,0,889423601
1714167221426492,1480,-109,11.0,26.0,4,2798563163,0,889633600
1714167221531542,1480,-109,10.0,24.0,4,2798668214,0,889738651
1714167221696494,1535,-109,10.0,26.0,4,2798833165,0,889903602
1714167221852743,1535,-109,11.0,24.0,4,2798989415,0,890059852
1714167222009494,1590,-109,11.0,26.0,4,2799146166,0,890216603
1714167222219489,1590,-109,8.0,26.0,4,2799356162,0,890426599
1714167222379666,1590,-109,11.0,28.0,4,2799516338,0,890586775
1714167222535493,1645,-109,12.0,26.0,4,2799672165,0,890742602
1714167222690614,1645,-109,10.0,26.0,4,2799827287,0,890897724
1714167222855743,1699,-109,11.0,26.0,4,2799992416,0,891062853
1714167222961582,1645,-109,11.0,26.0,4,2800098242,0,891168679
1714167223121494,1699,-109,11.0,26.0,4,2800258166,0,891328603
1714167223281493,1754,-109,11.0,27.0,4,2800418165,0,891488602
1714167223437489,1754,-109,11.0,26.0,4,2800574162,0,891644599
1714167223592543,1754,-109,11.0,27.0,4,2800729215,0,891799652
1714167223753778,1754,-164,11.0,27.0,4,2800890450,0,891960887
1714167223957750,1754,-109,12.0,27.0,4,2801094423,0,892164860
1714167224109498,1809,-109,11.0,29.0,4,2801246170,0,892316607
1714167224319497,1809,-109,11.0,28.0,4,2801456169,0,892526606
1714167224479582,1864,-109,12.0,26.0,4,2801616237,0,892686674
1714167224639605,1864,-109,10.0,27.0,4,2801776278,0,892846715
1714167224804541,1864,-109,10.0,24.0,4,2801941183,0,893011620
1714167224960744,1864,-109,10.0,28.0,4,2802097416,0,893167853
1714167225121493,1864,-109,10.0,27.0,4,2802258165,0,893328602
1714167225281493,1919,-109,8.0,28.0,4,2802418165,0,893488602
1714167225436489,1919,-109,10.0,28.0,4,2802573162,0,893643599
1714167225591539,1919,-109,8.0,27.0,4,2802728211,0,893798648
1714167225746619,1919,-109,8.0,28.0,4,2802883291,0,893953728
1714167225906489,1919,-109,10.0,28.0,4,2803043162,0,894113599
1714167226113494,1974,-109,10.0,27.0,4,2803250166,0,894320603
1714167226264551,1974,-164,10.0,27.0,4,2803401212,0,894471649
1714167226369605,1974,-109,10.0,27.0,4,2803506244,0,894576681
1714167226584537,1974,-109,8.0,27.0,4,2803721210,0,894791647
1714167226744489,2028,-109,10.0,26.0,4,2803881162,0,894951599
1714167226895495,2028,-109,11.0,27.0,4,2804032166,0,895102603
1714167227050493,2028,-109,10.0,28.0,4,2804187165,0,895257602
1714167227260542,2028,-109,10.0,27.0,4,2804397214,0,895467651
1714167227413743,2083,-109,10.0,27.0,4,2804550416,0,895620853
1714167227877494,2083,-109,10.0,26.0,4,2805014166,0,896084603
1714167228037539,2083,-109,8.0,27.0,4,2805174212,0,896244649
1714167228239541,2138,-109,10.0,27.0,4,2805376213,0,896446650
1714167228394614,2138,-109,10.0,27.0,4,2805531287,0,896601724
1714167228554493,2138,-109,10.0,27.0,4,2805691165,0,896761602
1714167228714493,2138,-109,10.0,28.0,4,2805851165,0,896921602
1714167229075524,2138,-109,10.0,28.0,4,2806212197,0,897282634
1714167229230534,2138,-109,10.0,27.0,4,2806367206,0,897437643
1714167229435539,2138,-164,10.0,27.0,4,2806572211,0,897642648
1714167229545539,2193,-109,10.0,27.0,4,2806682211,0,897752648
1714167229705505,2193,-109,10.0,27.0,4,2806842177,0,897912614
1714167229915661,2193,-109,10.0,27.0,4,2807052334,0,898122771
1714167230021793,2193,-109,10.0,27.0,4,2807158466,0,898228903
1714167230223870,2193,-109,11.0,27.0,4,2807360541,0,898430978
1714167230379494,2193,-109,10.0,27.0,4,2807516166,0,898586603
1714167230539492,2193,-109,11.0,26.0,4,2807676165,0,898746602
1714167230694525,2248,-109,10.0,26.0,4,2807831197,0,898901634
1714167230909493,2248,-109,11.0,26.0,4,2808046165,0,899116602
1714167231119581,2248,-109,10.0,24.0,4,2808256229,0,899326666
1714167231276492,2248,-109,10.0,24.0,4,2808413164,0,899483601
1714167231436536,2248,-109,10.0,26.0,4,2808573208,0,899643645
1714167231541574,2248,-109,11.0,25.0,4,2808678226,0,899748663
1714167231751614,2303,-109,10.0,24.0,4,2808888287,0,899958724
1714167231911538,2248,-109,10.0,24.0,4,2809048209,0,900118646
1714167232016557,2303,-109,10.0,24.0,4,2809153216,0,900223653
1714167232228489,2303,-109,10.0,24.0,4,2809365162,0,900435599
1714167232388493,2303,-109,10.0,24.0,4,2809525166,0,900595603
1714167232548537,2303,-109,11.0,23.0,4,2809685209,0,900755646
1714167232708507,2357,-109,11.0,23.0,4,2809845179,0,900915616
1714167232863493,2303,-109,11.0,22.0,4,2810000165,0,901070602
1714167233018493,2357,-109,11.0,20.0,4,2810155165,0,901225602
1714167233169493,2357,-109,11.0,20.0,4,2810306165,0,901376602
1714167233379746,2357,-109,11.0,20.0,4,2810516418,0,901586855
1714167233536541,2412,-109,11.0,20.0,4,2810673214,0,901743651
1714167233646532,2412,-109,11.0,18.0,4,2810783197,0,901853634
1714167233801614,2357,-164,11.0,16.0,4,2810938287,0,902008724
1714167233966493,2412,-109,11.0,16.0,4,2811103165,0,902173602
1714167234121492,2412,-109,11.0,16.0,4,2811258165,0,902328602
1714167234281789,2467,-109,11.0,16.0,4,2811418460,0,902488897
1714167234438493,2467,-109,11.0,16.0,4,2811575165,0,902645602
1714167234588555,2467,-109,11.0,16.0,4,2811725223,0,902795660
1714167234693541,2522,-109,11.0,16.0,4,2811830213,0,902900650
1714167234903498,2467,-164,11.0,16.0,4,2812040171,0,903110608
1714167235058492,2522,-109,11.0,16.0,4,2812195165,0,903265602
1714167235213489,2522,-109,12.0,16.0,4,2812350162,0,903420599
1714167236926564,2906,-109,11.0,16.0,4,2814063225,0,905133662
1714167237086747,2961,-109,11.0,16.0,4,2814223420,0,905293857
1714167237239874,3015,-164,11.0,16.0,4,2814376536,0,905446973
1714167237450544,3125,-109,11.0,16.0,4,2814587210,0,905657647
1714167237610516,3180,-109,11.0,16.0,4,2814747188,0,905817625
1714167237715542,3235,-109,10.0,17.0,4,2814852214,0,905922651
1714167237930490,3399,-109,11.0,17.0,4,2815067162,0,906137599
1714167238090767,3509,-109,11.0,17.0,4,2815227434,0,906297871
1714167238462577,3673,-109,11.0,17.0,4,2815599238,0,906669675
1714167238567596,3728,-109,11.0,16.0,4,2815704248,0,906774685
1714167238782492,3783,-109,10.0,16.0,4,2815919163,0,906989600
1714167238937492,3838,-109,11.0,16.0,4,2816074165,0,907144602
1714167239093787,3948,-109,10.0,16.0,4,2816230460,0,907300897
1714167239295579,4002,-109,10.0,17.0,4,2816432226,0,907502663
1714167239400505,4002,-109,10.0,16.0,4,2816537178,0,907607615
1714167239560492,4057,-109,10.0,16.0,4,2816697165,0,907767602
1714167239711521,4057,-109,10.0,16.0,4,2816848193,0,907918630
1714167239866584,4112,-109,10.0,16.0,4,2817003232,0,908073669
1714167240027493,4112,-109,10.0,16.0,4,2817164165,0,908234602
1714167240183489,4112,-109,10.0,16.0,4,2817320162,0,908390599
1714167240334518,4167,-109,12.0,14.0,4,2817471186,0,908541623
1714167240489517,4167,-109,11.0,15.0,4,2817626189,0,908696626
1714167240645749,4167,-109,10.0,15.0,4,2817782421,0,908852858
1714167240899494,4167,-109,11.0,15.0,4,2818036166,0,909106603
1714167241059614,4167,-109,8.0,15.0,4,2818196287,0,909266724
1714167241224534,4167,-109,10.0,14.0,4,2818361207,0,909431644
1714167241389539,4112,-109,10.0,14.0,4,2818526212,0,909596649
1714167241549754,4057,-109,11.0,14.0,4,2818686425,0,909756862
1714167241706605,4002,-109,10.0,12.0,4,2818843278,0,909913715
1714167241871614,3893,-109,10.0,12.0,4,2819008287,0,910078724
1714167242036512,3893,-109,10.0,12.0,4,2819173183,0,910243620
1714167242196493,3838,-109,10.0,12.0,4,2819333165,0,910403602
1714167242402748,3783,-109,10.0,12.0,4,2819539419,0,910609856
1714167242563572,3783,-109,12.0,12.0,4,2819700235,0,910770672
1714167242673584,3728,-109,10.0,12.0,4,2819810239,0,910880676
1714167242838489,3728,-109,10.0,12.0,4,2819975162,0,911045599
1714167242988614,3728,-109,8.0,12.0,4,2820125287,0,911195724
1714167243148526,3673,-109,10.0,12.0,4,2820285199,0,911355636
1714167243304846,3728,-109,10.0,10.0,4,2820441494,0,911511931
1714167243515516,3783,-109,10.0,10.0,4,2820652187,0,911722624
1714167243675493,3728,-109,10.0,10.0,4,2820812165,0,911882602
1714167243890493,3783,-109,10.0,10.0,4,2821027165,0,912097602
1714167244050493,3783,-109,10.0,8.0,4,2821187165,0,912257602
1714167244200626,3838,-109,10.0,8.0,4,2821337300,0,912407737
1714167244412505,3783,-109,10.0,8.0,4,2821549178,0,912619615
1714167244567493,3838,-109,10.0,8.0,4,2821704165,0,912774602
1714167244777492,3893,-164,10.0,8.0,4,2821914166,0,912984603
1714167244932523,3893,-164,8.0,8.0,4,2822069195,0,913139632
1714167245087539,3948,-109,10.0,8.0,4,2822224211,0,913294648
1714167245252493,3948,-109,10.0,6.0,4,2822389165,0,913459602
1714167245408870,3948,-164,8.0,8.0,4,2822545509,0,913615946
1714167245565505,4002,-109,10.0,8.0,4,2822702178,0,913772615
1714167245725653,4002,-109,8.0,8.0,4,2822862326,0,913932763
1714167245885499,4057,-164,10.0,8.0,4,2823022171,0,914092608
1714167246041614,4057,-109,10.0,4.0,4,2823178287,0,914248724
1714167246196537,4112,-109,8.0,6.0,4,2823333210,0,914403647
1714167246301528,4112,-109,8.0,6.0,4,2823438200,0,914508637
1714167246462595,4222,-109,8.0,6.0,4,2823599232,0,914669669
1714167246927493,4331,-109,8.0,6.0,4,2824064165,0,915134602
1714167247137568,4441,-109,8.0,6.0,4,2824274229,0,915344666
1714167247297541,4551,-109,8.0,4.0,4,2824434214,0,915504651
1714167247402527,4606,-109,8.0,4.0,4,2824539199,0,915609636
1714167247613778,4770,-109,8.0,4.0,4,2824750450,0,915820887
1714167247765640,4825,-109,8.0,0.0,4,2824902313,0,915972750
1714167247925519,4935,-109,8.0,0.0,4,2825062191,0,916132628
1714167248290493,5209,-109,8.0,0.0,4,2825427165,0,916497602
1714167248445538,5373,-109,8.0,0.0,4,2825582210,0,916652647
1714167248605562,5483,-109,8.0,0.0,4,2825742227,0,916812664
1714167248710540,5593,-109,8.0,0.0,4,2825847212,0,916917649
1714167248917747,5867,-109,8.0,0.0,4,2826054419,0,917124856
1714167249128495,6086,-109,8.0,0.0,4,2826265168,0,917335605
1714167249288537,6251,-109,8.0,0.0,4,2826425208,0,917495645
1714167249393617,6360,-109,8.0,0.0,4,2826530256,0,917600693
1714167249553539,6525,-109,8.0,2.0,4,2826690212,0,917760649
1714167249718878,6799,-109,8.0,2.0,4,2826855549,0,917925986
1714167249875494,7018,-109,9.0,2.0,4,2827012166,0,918082603
1714167250030538,7238,-109,8.0,2.0,4,2827167210,0,918237647
1714167250395500,7731,-164,8.0,2.0,4,2827532172,0,918602609
1714167250605560,7950,-109,8.0,0.0,4,2827742223,0,918812660
1714167250765492,8170,-109,8.0,0.0,4,2827902165,0,918972602
1714167250921749,8444,-109,8.0,0.0,4,2828058422,0,919128859
1714167251078537,8663,-109,8.0,0.0,4,2828215210,0,919285647
1714167251233554,8937,-109,8.0,0.0,4,2828370226,0,919440663
1714167251393536,9212,-109,8.0,0.0,4,2828530208,0,919600645
1714167251548493,9431,-109,8.0,0.0,4,2828685165,0,919755602
1714167251708489,9650,-109,8.0,0.0,4,2828845162,0,919915599
1714167251968663,10034,-109,8.0,0.0,4,2829105336,0,920175773
1714167252125815,10308,-109,8.0,0.0,4,2829262486,0,920332923
1714167252282538,10528,-109,8.0,0.0,4,2829419210,0,920489647
1714167252442493,10747,-109,8.0,0.0,4,2829579165,0,920649602
1714167252602572,10966,-109,8.0,0.0,4,2829739226,0,920809663
1714167252762535,11186,-164,8.0,0.0,4,2829899207,0,920969644
1714167252922537,11405,-109,9.0,0.0,4,2830059209,0,921129646
1714167253078525,11734,-109,8.0,0.0,4,2830215197,0,921285634
1714167253238493,11953,-109,8.0,0.0,4,2830375166,0,921445603
1714167253448493,12227,-109,8.0,0.0,4,2830585165,0,921655602
1714167253599696,12502,-109,9.0,0.0,4,2830736349,0,921806786
1714167253814537,12831,-164,8.0,0.0,4,2830951207,0,922021644
1714167254024519,13160,-109,8.0,0.0,4,2831161169,0,922231606
1714167254291489,13708,-109,8.0,0.0,4,2831428162,0,922498599
1714167254451540,13927,-164,8.0,0.0,4,2831588211,0,922658648
1714167254606493,14201,-109,8.0,0.0,4,2831743165,0,922813602
1714167254816537,14530,-164,8.0,0.0,4,2831953210,0,923023647
1714167254972493,14805,-109,8.0,0.0,4,2832109165,0,923179602
1714167255127615,15024,-109,8.0,0.0,4,2832264288,0,923334725
1714167255283811,15298,-164,8.0,0.0,4,2832420484,0,923490921
1714167255445538,15463,-109,8.0,0.0,4,2832582210,0,923652647
1714167255651493,15737,-109,9.0,0.0,4,2832788165,0,923858602
1714167255811493,15846,-109,8.0,0.0,4,2832948165,0,924018602
1714167256016539,15956,-109,8.0,0.0,4,2833153211,0,924223648
1714167256176562,16011,-109,9.0,0.0,4,2833313224,0,924383661
1714167256282841,15956,-109,8.0,0.0,4,2833419513,0,924489950
1714167256486762,15956,-164,8.0,0.0,4,2833623432,0,924693869
1714167256642589,15956,-164,8.0,0.0,4,2833779238,0,924849675
1714167256862492,15901,-109,9.0,0.0,4,2833999165,0,925069602
1714167257012596,15846,-109,9.0,7.0,4,2834149233,0,925219670
1714167257172538,15901,-109,8.0,0.0,4,2834309210,0,925379647
1714167257272542,15846,-109,8.0,0.0,4,2834409215,0,925479652
1714167257432539,15792,-109,9.0,0.0,4,2834569193,0,925639630
1714167257639761,15682,-109,8.0,0.0,4,2834776433,0,925846870
1714167257795538,15517,-164,8.0,0.0,4,2834932209,0,926002646
1714167257950536,15408,-109,9.0,0.0,4,2835087209,0,926157646
1714167258110490,15243,-109,11.0,0.0,4,2835247162,0,926317599
1714167258270493,15079,-109,8.0,0.0,4,2835407165,0,926477602
1714167258425538,14914,-109,9.0,0.0,4,2835562211,0,926632648
1714167258640800,14640,-164,8.0,0.0,4,2835777472,0,926847909
1714167258797537,14421,-109,9.0,0.0,4,2835934210,0,927004647
1714167258952527,14147,-109,9.0,0.0,4,2836089199,0,927159636
1714167259112493,13872,-109,10.0,0.0,4,2836249166,0,927319603
1714167259277490,13489,-109,9.0,0.0,4,2836414162,0,927484599
1714167259433493,13105,-109,9.0,0.0,4,2836570165,0,927640602
1714167259538596,12885,-109,9.0,0.0,4,2836675240,0,927745677
1714167259694804,12447,-109,9.0,0.0,4,2836831477,0,927901914
1714167259905493,12008,-164,9.0,0.0,4,2837042165,0,928112602
1714167260170493,11350,-109,9.0,0.0,4,2837307165,0,928377602
1714167260325505,11021,-109,9.0,2.0,4,2837462178,0,928532615
1714167260535497,10528,-109,8.0,0.0,4,2837672169,0,928742606
1714167260747493,9979,-109,8.0,0.0,4,2837884165,0,928954602
1714167260897746,9650,-109,8.0,0.0,4,2838034418,0,929104855
1714167261058492,9376,-109,9.0,0.0,4,2838195165,0,929265602
1714167261268493,8992,-109,9.0,0.0,4,2838405165,0,929475602
1714167261423489,8718,-109,9.0,0.0,4,2838560162,0,929630599
1714167261583493,8499,-109,8.0,6.0,4,2838720165,0,929790602
1714167261788682,8170,-109,9.0,0.0,4,2838925341,0,929995778
1714167261889553,7950,-109,8.0,0.0,4,2839026225,0,930096662
1714167262044493,7731,-109,9.0,0.0,4,2839181165,0,930251602
1714167262251492,7347,-109,9.0,0.0,4,2839388164,0,930458601
1714167262406567,7128,-109,9.0,0.0,4,2839543239,0,930613676
1714167262566667,6909,-109,8.0,0.0,4,2839703320,0,930773757
1714167262722523,6689,-109,9.0,0.0,4,2839859195,0,930929632
1714167262877571,6470,-109,8.0,0.0,4,2840014220,0,931084657
1714167263092491,6196,-109,8.0,0.0,4,2840229163,0,931299600
1714167263302786,5812,-109,8.0,0.0,4,2840439458,0,931509895
1714167263459494,5647,-109,9.0,0.0,4,2840596166,0,931666603
1714167263619493,5428,-109,9.0,0.0,4,2840756165,0,931826602
1714167263779493,5264,-109,8.0,0.0,4,2840916165,0,931986602
1714167263984568,5044,-109,8.0,0.0,4,2841121230,0,932191667
1714167264204781,4715,-109,8.0,0.0,4,2841341454,0,932411891
1714167264361509,4551,-109,8.0,0.0,4,2841498181,0,932568618
1714167264516539,4386,-109,8.0,0.0,4,2841653211,0,932723648
1714167264672490,4222,-109,8.0,0.0,4,2841809162,0,932879599
1714167265088538,3783,-109,8.0,0.0,4,2842225210,0,933295647
1714167265243566,3619,-109,10.0,0.0,4,2842380230,0,933450667
1714167265455745,3399,-109,8.0,0.0,4,2842592417,0,933662854
1714167265608743,3235,-109,8.0,0.0,4,2842745415,0,933815852
1714167265769493,3125,-109,8.0,0.0,4,2842906165,0,933976602
1714167265924613,2961,-109,8.0,0.0,4,2843061287,0,934131724
1714167266134505,2796,-109,8.0,0.0,4,2843271178,0,934341615
1714167266289571,2632,-109,8.0,0.0,4,2843426232,0,934496669
1714167266454537,2522,-109,8.0,0.0,4,2843591209,0,934661646
1714167266610827,2357,-109,11.0,0.0,4,2843747490,0,934817927
1714167266767539,2248,-109,8.0,0.0,4,2843904211,0,934974648
1714167266922582,2138,-164,10.0,0.0,4,2844059235,0,935129672
1714167267127540,1974,-109,8.0,7.0,4,2844264213,0,935334650
1714167267282540,1864,-109,8.0,0.0,4,2844419212,0,935489649
1714167267437515,1754,-109,8.0,0.0,4,2844574186,0,935644623
1714167267537603,1645,-109,8.0,0.0,4,2844674253,0,935744690
1714167267702492,1590,-109,8.0,0.0,4,2844839163,0,935909600
1714167267862870,1480,-109,8.0,7.0,4,2844999542,0,936069979
1714167268015490,1370,-109,8.0,0.0,4,2845152162,0,936222599
1714167268170617,1261,-109,9.0,4.0,4,2845307289,0,936377726
1714167268335493,1151,-109,8.0,0.0,4,2845472165,0,936542602
1714167268490509,1096,-109,8.0,0.0,4,2845627180,0,936697617
1714167268700574,986,-109,8.0,0.0,4,2845837235,0,936907672
1714167268805525,932,-109,8.0,0.0,4,2845942198,0,937012635
1714167269010540,822,-109,8.0,0.0,4,2846147212,0,937217649
1714167269378540,658,-109,8.0,0.0,4,2846515212,0,937585649
1714167269538539,603,-109,8.0,0.0,4,2846675211,0,937745648
1714167269698659,493,-109,8.0,0.0,4,2846835332,0,937905769
1714167269803614,493,-109,8.0,0.0,4,2846940287,0,938010724
1714167270018856,383,-109,8.0,0.0,4,2847155510,0,938225947
1714167270175494,329,-109,8.0,2.0,4,2847312166,0,938382603
1714167270335538,274,-109,8.0,0.0,4,2847472210,0,938542647
1714167270495489,219,-109,8.0,2.0,4,2847632162,0,938702599
1714167270600542,219,-109,8.0,0.0,4,2847737214,0,938807651
1714167270765518,164,-109,8.0,0.0,4,2847902190,0,938972627
1714167271021719,54,-164,8.0,0.0,4,2848158391,0,939228828
1714167271172704,0,-109,8.0,0.0,4,2848309376,0,939379813
1714167271334493,-54,-109,8.0,0.0,4,2848471165,0,939541602
1714167271494493,-109,-109,8.0,0.0,4,2848631165,0,939701602
1714167271704497,-164,-109,8.0,0.0,4,2848841169,0,939911606
1714167271809569,-164,-109,8.0,0.0,4,2848946216,0,940016653
1714167271974744,-219,-109,8.0,0.0,4,2849111417,0,940181854
1714167272235495,-274,-109,8.0,0.0,4,2849372179,0,940442616
1714167272395493,-274,-109,8.0,2.0,4,2849532165,0,940602602
1714167272546613,-328,-109,8.0,0.0,4,2849683287,0,940753724
1714167272656542,-328,-109,8.0,0.0,4,2849793214,0,940863651
1714167272816538,-328,-109,8.0,0.0,4,2849953210,0,941023647
1714167272977784,-383,-109,8.0,2.0,4,2850114457,0,941184894
