ts,data
1717880544051028,1.26225
1717880544054451,1.26225
1717880544058453,1.26225
1717880544063263,1.26225
1717880544066437,1.26225
1717880544070538,1.26225
1717880544075275,1.26225
1717880544078517,1.26225
1717880544082425,1.26225
1717880544086412,1.26225
1717880544090504,1.26225
1717880544094428,1.19885
1717880544098455,1.19885
1717880544102426,1.19885
1717880544106473,1.19885
1717880544110478,1.19885
1717880544114490,1.19885
1717880544118435,1.19885
1717880544122457,1.19885
1717880544126382,1.19885
1717880544130481,1.19885
1717880544134478,1.19885
1717880544138445,1.19885
1717880544142430,1.19885
1717880544146507,1.19885
1717880544151656,1.19885
1717880544154443,1.19885
1717880544158489,1.19885
1717880544162433,1.19885
1717880544167619,1.19885
1717880544170475,1.19885
1717880544174431,1.19885
1717880544178420,1.19885
1717880544182447,1.19885
1717880544186421,1.19885
1717880544190379,1.19885
1717880544194398,1.19885
1717880544198406,1.19885
1717880544202382,1.19885
1717880544206441,1.19885
1717880544210412,1.19885
1717880544214392,1.19885
1717880544218450,1.19885
1717880544222478,1.19885
1717880544227157,1.19885
1717880544230448,1.19885
1717880544234405,1.19885
1717880544238387,1.19885
1717880544242449,1.19885
1717880544246433,1.19885
1717880544250427,1.19885
1717880544254408,1.19885
1717880544258387,1.19885
1717880544262660,1.19885
1717880544266414,1.19885
1717880544270489,1.19885
1717880544274436,1.19885
1717880544278437,1.19885
1717880544282676,1.19885
1717880544286520,1.19885
1717880544290587,1.19885
1717880544294450,1.16715
1717880544298462,1.16715
1717880544302385,1.16715
1717880544306450,1.16715
1717880544310482,1.16715
1717880544315490,1.16715
1717880544318420,1.16715
1717880544322413,1.16715
1717880544326419,1.16715
1717880544330371,1.16715
1717880544334348,1.16715
1717880544338316,1.16715
1717880544342373,1.16715
1717880544346345,1.16715
1717880544350363,1.16715
1717880544354353,1.16715
1717880544358354,1.16715
1717880544362365,1.16715
1717880544366864,1.16715
1717880544370364,1.16715
1717880544374386,1.16715
1717880544378367,1.16715
1717880544382454,1.16715
1717880544386795,1.16715
1717880544390481,1.16715
